id,contract,date,shift,area,block,equipo,bank,project,drill_type,drill_code,hour_from,hour_to,rop,hardness,high
7882,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B206,TD074,BK-525,PRODUCCION,DTH,DTH-28,10.55,11.21,34.57,6.9,20.0
7883,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B215,TD074,BK-514,PRODUCCION,DTH,DTH-92,11.55,12.52,32.84,6.9,28.7
7884,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B206,TD074,BK-552,PRODUCCION,DTH,DTH-88,12.88,13.73,32.91,6.9,28.4
7885,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B206,TD074,BK-447,PRODUCCION,DTH,DTH-55,14.18,15.44,30.04,6.9,37.8
7886,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B206,TD074,BK-573,PRODUCCION,DTH,DTH-94,15.83,16.28,31.03,6.9,11.9
7887,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B215,TD074,BK-951,PRODUCCION,DTH,DTH-67,16.58,17.58,29.38,6.9,28.6
7898,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B215,TD076,BK-772,PRODUCCION,DTH,DTH-89,7.13,7.57,28.8,6.3,12.7
7899,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B101,TD076,BK-981,PRODUCCION,DTH,DTH-85,8.03,9.42,29.33,6.3,42.3
7900,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B206,TD076,BK-700,PRODUCCION,DTH,DTH-92,9.79,10.2,27.47,6.3,12.0
7901,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B101,TD076,BK-126,PRODUCCION,DTH,DTH-72,10.32,11.27,28.27,6.3,29.3
7902,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B206,TD076,BK-628,PRODUCCION,DTH,DTH-38,11.39,12.63,30.57,6.3,34.8
7903,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B323,TD076,BK-634,PRODUCCION,DTH,DTH-91,12.67,13.89,29.26,6.3,30.8
7904,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B101,TD076,BK-893,PRODUCCION,DTH,DTH-41,13.97,14.74,26.86,6.3,22.6
7905,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B323,TD076,BK-595,PRODUCCION,DTH,DTH-81,15.08,16.25,29.63,6.3,33.6
7906,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B215,TD076,BK-849,PRODUCCION,DTH,DTH-20,16.51,17.59,30.28,6.3,29.0
7907,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B323,TD076,BK-120,PRODUCCION,DTH,DTH-58,17.7,18.17,30.67,6.3,14.3
7908,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B101,TD077,BK-765,PRODUCCION,DTH,DTH-44,7.38,8.51,31.95,8.4,38.1
7909,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B323,TD077,BK-518,PRODUCCION,DTH,DTH-67,8.63,9.63,29.0,8.4,26.2
7910,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B206,TD077,BK-242,PRODUCCION,DTH,DTH-32,10.06,11.05,33.16,8.4,35.6
7911,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B215,TD077,BK-334,PRODUCCION,DTH,DTH-44,11.14,11.73,30.09,8.4,18.2
7912,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B323,TD077,BK-925,PRODUCCION,DTH,DTH-78,11.98,13.1,27.75,8.4,30.1
7913,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B215,TD077,BK-467,PRODUCCION,DTH,DTH-34,13.42,13.83,30.95,8.4,12.4
7914,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B215,TD077,BK-775,PRODUCCION,DTH,DTH-19,13.86,14.8,31.76,8.4,29.5
7915,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B215,TD077,BK-613,PRODUCCION,DTH,DTH-32,15.1,16.29,27.7,8.4,31.6
7916,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B215,TD077,BK-498,PRODUCCION,DTH,DTH-24,16.52,16.98,29.73,8.4,12.0
7917,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B215,TD077,BK-842,PRODUCCION,DTH,DTH-52,17.33,17.99,32.41,8.4,18.9
7926,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B101,TD079,BK-271,PRODUCCION,DTH,DTH-56,7.36,8.55,35.14,4.9,40.0
7927,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B101,TD079,BK-352,PRODUCCION,DTH,DTH-83,8.58,8.94,31.41,4.9,11.7
7928,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B206,TD079,BK-406,PRODUCCION,DTH,DTH-59,9.16,9.8,36.92,4.9,23.5
7929,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B101,TD079,BK-486,PRODUCCION,DTH,DTH-41,10.15,10.67,33.19,4.9,16.5
7930,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B206,TD079,BK-846,PRODUCCION,DTH,DTH-74,10.77,12.16,37.59,4.9,51.2
7931,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B215,TD079,BK-261,PRODUCCION,DTH,DTH-46,12.32,13.5,37.88,4.9,49.2
7932,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,FERROBAMBA,B215,TD079,BK-113,PRODUCCION,DTH,DTH-68,13.92,15.1,38.14,4.9,47.7
7933,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B101,TD079,BK-922,PRODUCCION,DTH,DTH-56,15.55,16.22,31.46,4.9,19.7
7934,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,FERROBAMBA,B206,TD079,BK-199,PRODUCCION,DTH,DTH-19,16.53,17.63,35.6,4.9,37.5
7944,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B215,TD091,BK-975,PRODUCCION,RTR,RTR-28,6.72,7.78,27.1,7.6,29.4
7945,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B101,TD091,BK-687,PRODUCCION,RTR,RTR-34,8.15,8.55,26.32,7.6,9.6
7946,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B323,TD091,BK-430,PRODUCCION,RTR,RTR-33,9.04,10.06,24.96,7.6,22.7
7947,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,CHALCOBAMBA,B206,TD091,BK-805,PRODUCCION,RTR,RTR-78,10.42,11.57,23.61,7.6,26.9
7948,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B323,TD091,BK-369,PRODUCCION,RTR,RTR-57,11.97,12.98,24.21,7.6,20.8
7949,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,CHALCOBAMBA,B323,TD091,BK-885,PRODUCCION,RTR,RTR-20,13.29,13.84,23.21,7.6,11.2
7950,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B206,TD091,BK-313,PRODUCCION,RTR,RTR-22,14.08,15.3,23.27,7.6,27.9
7951,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,CHALCOBAMBA,B323,TD091,BK-828,PRODUCCION,RTR,RTR-61,15.74,16.71,25.8,7.6,26.9
7952,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B323,TD091,BK-734,PRODUCCION,RTR,RTR-26,17.07,18.23,25.68,7.6,27.3
7963,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,CHALCOBAMBA,B101,TD092,BK-435,PRODUCCION,RTR,RTR-90,7.67,8.27,20.53,6.0,11.4
7964,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B323,TD092,BK-232,PRODUCCION,RTR,RTR-92,8.49,9.66,21.44,6.0,24.5
7965,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,CHALCOBAMBA,B206,TD092,BK-290,PRODUCCION,RTR,RTR-68,10.03,10.48,21.55,6.0,9.5
7966,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B323,TD092,BK-955,PRODUCCION,RTR,RTR-82,10.85,11.42,21.54,6.0,11.3
7967,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B323,TD092,BK-181,PRODUCCION,RTR,RTR-95,11.79,12.39,23.52,6.0,14.7
7968,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,CHALCOBAMBA,B101,TD092,BK-800,PRODUCCION,RTR,RTR-54,12.57,13.38,22.3,6.0,16.4
7969,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B215,TD092,BK-232,PRODUCCION,RTR,RTR-93,13.43,14.83,22.11,6.0,33.6
7970,Mina Bambas Rotativas - Ferrobamba,2026-03-05,A,CHALCOBAMBA,B101,TD092,BK-698,PRODUCCION,RTR,RTR-36,15.06,16.33,22.02,6.0,26.3
7971,Mina Bambas Rotativas - Chalcobamba,2026-03-05,A,CHALCOBAMBA,B323,TD092,BK-807,PRODUCCION,RTR,RTR-33,16.45,17.32,20.46,6.0,15.5
7841,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B215,TD030,BK-545,PRODUCCION,DTH,DTH-46,0.29,0.82,28.42,8.1,15.4
7842,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B323,TD030,BK-248,PRODUCCION,DTH,DTH-24,1.22,2.5,24.07,8.1,33.8
7843,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B206,TD030,BK-264,PRODUCCION,DTH,DTH-21,2.72,3.07,28.53,8.1,9.4
7844,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B206,TD030,BK-116,PRODUCCION,DTH,DTH-85,3.21,4.32,24.46,8.1,27.7
7845,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B101,TD030,BK-288,PRODUCCION,DTH,DTH-57,4.39,5.33,24.08,8.1,20.2
7846,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B323,TD030,BK-590,PRODUCCION,DTH,DTH-84,5.47,6.32,26.6,8.1,23.3
7837,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B206,TD030,BK-152,PRODUCCION,DTH,DTH-66,19.43,20.37,26.73,8.1,23.2
7838,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B323,TD030,BK-284,PRODUCCION,DTH,DTH-35,20.71,21.33,29.08,8.1,19.3
7839,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B215,TD030,BK-271,PRODUCCION,DTH,DTH-50,21.65,22.76,25.34,8.1,25.5
7840,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B206,TD030,BK-679,PRODUCCION,DTH,DTH-24,23.22,23.96,23.89,8.1,17.5
7862,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B101,TD072,BK-725,PRODUCCION,DTH,DTH-51,0.29,1.09,26.16,8.8,19.2
7863,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B101,TD072,BK-928,PRODUCCION,DTH,DTH-21,1.13,1.74,27.37,8.8,16.4
7864,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B215,TD072,BK-993,PRODUCCION,DTH,DTH-31,1.88,2.68,28.8,8.8,19.6
7865,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B206,TD072,BK-672,PRODUCCION,DTH,DTH-82,2.71,3.37,27.4,8.8,19.6
7866,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B206,TD072,BK-648,PRODUCCION,DTH,DTH-17,3.52,4.77,28.58,8.8,32.6
7867,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B323,TD072,BK-552,PRODUCCION,DTH,DTH-14,5.03,5.81,30.4,8.8,23.8
7857,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B323,TD072,BK-714,PRODUCCION,DTH,DTH-30,19.34,20.54,30.21,8.8,36.9
7858,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B206,TD072,BK-797,PRODUCCION,DTH,DTH-11,20.89,21.37,28.59,8.8,14.8
7859,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B101,TD072,BK-190,PRODUCCION,DTH,DTH-90,21.79,22.17,26.83,8.8,11.2
7860,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B101,TD072,BK-630,PRODUCCION,DTH,DTH-13,22.35,23.59,26.2,8.8,34.2
7861,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B323,TD072,BK-599,PRODUCCION,DTH,DTH-76,23.7,0.15,30.2,8.8,13.6
7892,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B206,TD074,BK-343,PRODUCCION,DTH,DTH-28,0.59,1.3,34.24,5.2,21.3
7893,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B101,TD074,BK-859,PRODUCCION,DTH,DTH-24,1.38,2.14,32.27,5.2,25.0
7894,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B206,TD074,BK-865,PRODUCCION,DTH,DTH-43,2.22,3.43,35.54,5.2,40.5
7895,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B215,TD074,BK-892,PRODUCCION,DTH,DTH-78,3.49,4.34,38.82,5.2,28.9
7896,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B215,TD074,BK-209,PRODUCCION,DTH,DTH-96,4.81,5.47,35.48,5.2,25.8
7897,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B215,TD074,BK-816,PRODUCCION,DTH,DTH-79,5.63,6.07,37.25,5.2,16.6
7888,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B215,TD074,BK-145,PRODUCCION,DTH,DTH-22,19.45,20.2,36.45,5.2,27.1
7889,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B101,TD074,BK-125,PRODUCCION,DTH,DTH-10,20.62,21.47,35.6,5.2,28.9
7890,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B215,TD074,BK-126,PRODUCCION,DTH,DTH-79,21.64,22.81,35.02,5.2,43.8
7891,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B323,TD074,BK-987,PRODUCCION,DTH,DTH-66,23.1,0.14,36.14,5.2,32.5
7923,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B206,TD077,BK-434,PRODUCCION,DTH,DTH-45,1.72,2.49,29.01,8.7,20.7
7924,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B206,TD077,BK-504,PRODUCCION,DTH,DTH-86,2.98,3.56,27.76,8.7,13.9
7925,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B101,TD077,BK-962,PRODUCCION,DTH,DTH-63,3.96,4.91,30.23,8.7,30.2
7918,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B215,TD077,BK-857,PRODUCCION,DTH,DTH-49,19.31,20.42,29.85,8.7,36.5
7919,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B215,TD077,BK-650,PRODUCCION,DTH,DTH-69,20.5,21.23,27.36,8.7,21.3
7920,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B206,TD077,BK-424,PRODUCCION,DTH,DTH-21,21.71,22.94,30.47,8.7,33.1
7921,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B323,TD077,BK-121,PRODUCCION,DTH,DTH-73,23.16,23.63,30.17,8.7,12.8
7922,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B101,TD077,BK-761,PRODUCCION,DTH,DTH-39,23.94,1.34,28.42,8.7,36.7
7940,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B323,TD079,BK-448,PRODUCCION,DTH,DTH-42,0.49,1.26,26.75,4.4,18.4
7941,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B206,TD079,BK-202,PRODUCCION,DTH,DTH-83,1.75,2.79,30.59,4.4,34.6
7942,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B215,TD079,BK-460,PRODUCCION,DTH,DTH-66,2.92,3.33,30.05,4.4,11.1
7943,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B215,TD079,BK-497,PRODUCCION,DTH,DTH-18,3.38,3.92,26.25,4.4,15.1
7935,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B101,TD079,BK-526,PRODUCCION,DTH,DTH-36,18.85,19.49,28.53,4.4,20.0
7936,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B206,TD079,BK-771,PRODUCCION,DTH,DTH-11,19.59,20.43,31.05,4.4,22.1
7937,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,FERROBAMBA,B215,TD079,BK-857,PRODUCCION,DTH,DTH-75,20.89,21.93,30.61,4.4,29.6
7938,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B323,TD079,BK-564,PRODUCCION,DTH,DTH-81,22.2,23.02,27.98,4.4,20.4
7939,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,FERROBAMBA,B206,TD079,BK-110,PRODUCCION,DTH,DTH-79,23.16,0.23,26.02,4.4,28.9
7958,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B101,TD091,BK-712,PRODUCCION,RTR,RTR-14,0.3,0.87,27.42,5.2,16.9
7959,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B101,TD091,BK-923,PRODUCCION,RTR,RTR-35,0.95,2.33,27.83,5.2,40.0
7960,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B206,TD091,BK-661,PRODUCCION,RTR,RTR-73,2.46,3.1,29.86,5.2,20.3
7961,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B101,TD091,BK-592,PRODUCCION,RTR,RTR-64,3.24,4.04,30.72,5.2,26.1
7962,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B101,TD091,BK-219,PRODUCCION,RTR,RTR-11,4.43,5.23,28.78,5.2,21.9
7953,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B101,TD091,BK-657,PRODUCCION,RTR,RTR-53,19.2,19.58,26.62,5.2,10.5
7954,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B206,TD091,BK-808,PRODUCCION,RTR,RTR-74,19.61,20.44,29.62,5.2,26.9
7955,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B215,TD091,BK-669,PRODUCCION,RTR,RTR-93,20.85,21.51,30.49,5.2,20.3
7956,Mina Bambas Rotativas - Ferrobamba,2026-03-05,B,CHALCOBAMBA,B206,TD091,BK-984,PRODUCCION,RTR,RTR-88,21.93,23.0,28.17,5.2,25.8
7957,Mina Bambas Rotativas - Chalcobamba,2026-03-05,B,CHALCOBAMBA,B101,TD091,BK-825,PRODUCCION,RTR,RTR-83,23.05,0.2,28.46,5.2,34.7
7984,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,FERROBAMBA,B101,TD072,BK-167,PRODUCCION,DTH,DTH-76,7.22,8.38,27.48,7.3,34.4
7985,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,FERROBAMBA,B206,TD072,BK-854,PRODUCCION,DTH,DTH-35,8.67,9.35,28.24,7.3,20.6
7986,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,FERROBAMBA,B215,TD072,BK-755,PRODUCCION,DTH,DTH-18,9.61,10.07,28.63,7.3,11.2
7987,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,FERROBAMBA,B323,TD072,BK-147,PRODUCCION,DTH,DTH-86,10.37,10.76,32.32,7.3,12.1
7988,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,FERROBAMBA,B323,TD072,BK-774,PRODUCCION,DTH,DTH-25,10.91,12.07,29.21,7.3,32.3
7989,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,FERROBAMBA,B206,TD072,BK-358,PRODUCCION,DTH,DTH-56,12.32,13.29,27.01,7.3,28.0
7990,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,FERROBAMBA,B206,TD072,BK-508,PRODUCCION,DTH,DTH-68,13.41,13.91,32.29,7.3,14.7
7991,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,FERROBAMBA,B323,TD072,BK-246,PRODUCCION,DTH,DTH-87,13.96,14.67,32.2,7.3,23.5
7992,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,FERROBAMBA,B215,TD072,BK-811,PRODUCCION,DTH,DTH-23,15.09,15.6,30.08,7.3,14.4
7993,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,FERROBAMBA,B215,TD072,BK-869,PRODUCCION,DTH,DTH-39,15.87,16.76,27.02,7.3,21.7
7994,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,FERROBAMBA,B206,TD072,BK-174,PRODUCCION,DTH,DTH-16,17.14,17.74,28.75,7.3,16.1
7995,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,FERROBAMBA,B323,TD072,BK-636,PRODUCCION,DTH,DTH-98,17.93,18.3,32.16,7.3,12.2
7996,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,CHALCOBAMBA,B206,TD073,BK-881,PRODUCCION,DTH,DTH-76,7.71,8.69,31.9,4.4,29.3
7997,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,CHALCOBAMBA,B206,TD073,BK-768,PRODUCCION,DTH,DTH-70,8.91,10.02,31.58,4.4,34.7
7998,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,CHALCOBAMBA,B215,TD073,BK-158,PRODUCCION,DTH,DTH-59,10.45,11.57,30.75,4.4,32.9
7999,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,CHALCOBAMBA,B206,TD073,BK-995,PRODUCCION,DTH,DTH-21,11.94,12.78,35.21,4.4,28.4
8000,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,CHALCOBAMBA,B323,TD073,BK-768,PRODUCCION,DTH,DTH-17,12.87,14.01,30.52,4.4,35.6
8001,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,CHALCOBAMBA,B215,TD073,BK-342,PRODUCCION,DTH,DTH-35,14.43,15.31,35.7,4.4,31.4
8002,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,CHALCOBAMBA,B206,TD073,BK-898,PRODUCCION,DTH,DTH-35,15.77,16.38,34.36,4.4,19.0
8003,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,CHALCOBAMBA,B323,TD073,BK-601,PRODUCCION,DTH,DTH-24,16.46,17.53,32.57,4.4,36.9
8004,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,CHALCOBAMBA,B101,TD073,BK-713,PRODUCCION,DTH,DTH-94,17.8,18.46,30.96,4.4,21.5
8015,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,CHALCOBAMBA,B323,TD074,BK-650,PRODUCCION,DTH,DTH-54,6.88,8.21,28.63,5.6,36.6
8016,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,CHALCOBAMBA,B206,TD074,BK-738,PRODUCCION,DTH,DTH-72,8.55,8.92,33.95,5.6,12.5
8017,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,CHALCOBAMBA,B101,TD074,BK-846,PRODUCCION,DTH,DTH-64,9.16,9.7,31.55,5.6,16.5
8018,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,CHALCOBAMBA,B101,TD074,BK-596,PRODUCCION,DTH,DTH-36,10.1,10.89,30.66,5.6,26.3
8019,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,CHALCOBAMBA,B101,TD074,BK-490,PRODUCCION,DTH,DTH-20,11.17,12.49,33.04,5.6,37.7
8020,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,CHALCOBAMBA,B323,TD074,BK-241,PRODUCCION,DTH,DTH-35,12.9,13.6,32.15,5.6,23.3
8021,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,CHALCOBAMBA,B215,TD074,BK-253,PRODUCCION,DTH,DTH-98,14.05,14.79,31.82,5.6,21.1
8022,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,CHALCOBAMBA,B323,TD074,BK-168,PRODUCCION,DTH,DTH-21,15.12,15.81,33.79,5.6,21.8
8023,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,CHALCOBAMBA,B215,TD074,BK-862,PRODUCCION,DTH,DTH-14,16.15,16.97,34.26,5.6,29.6
8024,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,CHALCOBAMBA,B206,TD074,BK-305,PRODUCCION,DTH,DTH-94,17.24,18.48,31.6,5.6,42.1
8034,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,FERROBAMBA,B101,TD076,BK-439,PRODUCCION,DTH,DTH-31,6.86,7.24,26.98,8.3,10.2
8035,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,FERROBAMBA,B101,TD076,BK-955,PRODUCCION,DTH,DTH-43,7.27,7.98,24.88,8.3,16.0
8036,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,FERROBAMBA,B323,TD076,BK-865,PRODUCCION,DTH,DTH-62,8.35,9.13,26.16,8.3,21.8
8037,Mina Bambas Rotativas - Chalcobamba,2026-03-06,A,FERROBAMBA,B101,TD076,BK-486,PRODUCCION,DTH,DTH-70,9.46,10.5,25.97,8.3,24.7
8038,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,FERROBAMBA,B206,TD076,BK-233,PRODUCCION,DTH,DTH-16,10.61,11.09,29.19,8.3,12.2
8039,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,FERROBAMBA,B101,TD076,BK-818,PRODUCCION,DTH,DTH-78,11.25,12.19,29.25,8.3,26.5
8040,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,FERROBAMBA,B206,TD076,BK-566,PRODUCCION,DTH,DTH-14,12.39,12.89,28.36,8.3,12.0
8041,Mina Bambas Rotativas - Ferrobamba,2026-03-06,A,FERROBAMBA,B215,TD076,BK-129,PRODUCCION,DTH,DTH-11,12.96,13.58,26.21,8.3,15.4
